Entity,Code,Year,Other meats,Sheep and goat,Beef and buffalo,Pigmeat,Poultry
Portugal,PRT,1962,0.8820996,2.3756547,6.3952227,8.6004715,2.6663468
Portugal,PRT,1963,0.8925701,2.356786,6.5087414,8.745181,3.4800205
Portugal,PRT,1964,0.952161,2.7863238,6.0336943,8.539382,4.009099
Portugal,PRT,1965,0.90993625,2.8897977,7.7194586,8.679392,4.2697005
Portugal,PRT,1966,0.89670557,2.6602268,8.299509,8.847496,4.3041873
Portugal,PRT,1967,0.8430967,2.6780717,8.877312,10.265943,4.3444276
Portugal,PRT,1968,0.75139827,2.293742,9.105761,10.81618,4.3897476
Portugal,PRT,1969,0.9309548,2.4462323,10.507904,11.300207,5.357942
Portugal,PRT,1970,1.0500578,2.5701413,11.040607,10.940601,5.8703227
Portugal,PRT,1971,1.1643288,2.4189937,11.623215,11.994595,6.8755627
Portugal,PRT,1972,1.0787027,2.417093,12.165369,12.964407,7.6208344
Portugal,PRT,1973,1.0480931,2.735024,11.55897,12.547173,8.394727
Portugal,PRT,1974,1.0194173,2.7684176,13.4723,13.572243,10.074242
Portugal,PRT,1975,1.0004026,2.6810791,13.365378,14.265741,10.034038
Portugal,PRT,1976,0.96059155,2.7516944,12.707826,14.508935,11.49708
Portugal,PRT,1977,1.1308178,2.832048,14.150233,15.070899,13.799979
Portugal,PRT,1978,1.1311355,2.7027133,11.871918,15.735797,11.931978
Portugal,PRT,1979,1.14138,2.3628566,11.634066,16.950493,11.403788
Portugal,PRT,1980,1.1301595,2.4603472,11.651644,15.152138,14.462041
Portugal,PRT,1981,1.1295879,2.379132,12.52543,17.43364,13.305146
Portugal,PRT,1982,1.0397006,2.5592632,12.796316,17.654917,12.586377
Portugal,PRT,1983,1.1686729,2.6569831,11.187297,17.270391,13.214994
Portugal,PRT,1984,1.1968794,2.5433686,10.123605,17.414595,10.522565
Portugal,PRT,1985,1.2049712,2.4597347,10.91445,18.31357,10.585821
Portugal,PRT,1986,1.2028444,2.5647423,11.76004,17.356745,12.436019
Portugal,PRT,1987,1.130769,2.9459507,12.369026,19.669428,13.162548
Portugal,PRT,1988,1.2870594,3.158246,13.672532,19.295992,13.741836
Portugal,PRT,1989,1.216917,3.3044739,15.028431,22.42887,13.920343
Portugal,PRT,1990,1.3674943,3.7259266,15.835187,28.390371,13.040743
Portugal,PRT,1991,1.2736853,4.0499215,16.10018,27.264828,14.428467
Portugal,PRT,1992,1.2693185,3.927891,16.581097,29.294271,18.510061
Portugal,PRT,1993,1.2535923,3.5000298,16.68782,33.265324,19.184977
Portugal,PRT,1994,0.90463686,3.6487021,16.70563,34.788315,21.520306
Portugal,PRT,1995,0.72468275,3.452308,16.144321,33.72794,20.784302
Portugal,PRT,1996,0.71517247,3.6362996,13.024199,36.856567,22.663918
Portugal,PRT,1997,0.886219,3.30318,14.501765,35.468903,24.693285
Portugal,PRT,1998,0.965998,3.3508055,13.996908,38.841167,27.359882
Portugal,PRT,1999,1.2359151,3.356062,15.98651,40.52395,26.336042
Portugal,PRT,2000,0.90199584,3.5578725,16.185814,40.218994,26.689054
Portugal,PRT,2001,1.019672,3.3089356,14.035486,40.247055,28.340885
Portugal,PRT,2002,0.9783959,3.2446802,15.744186,40.433704,24.629618
Portugal,PRT,2003,0.9586,3.1254354,16.925282,40.271187,21.558514
Portugal,PRT,2004,1.0796511,2.8990633,18.174128,38.997395,22.982573
Portugal,PRT,2005,1.0508004,2.9722643,17.413265,39.68023,23.858175
Portugal,PRT,2006,1.1814438,3.0737562,18.13216,41.700962,23.488705
Portugal,PRT,2007,1.1510007,3.0426455,18.406002,45.099213,26.432981
Portugal,PRT,2008,1.0906103,2.7515395,18.730478,42.50378,27.795553
Portugal,PRT,2009,1.1305059,2.4611013,18.438251,42.88919,28.722853
Portugal,PRT,2010,1.1310406,2.492293,17.686272,45.221603,31.949394
Portugal,PRT,2011,1.2909507,2.3817542,17.162638,43.37194,31.57325
Portugal,PRT,2012,1.3411388,2.1918614,16.353888,41.325092,30.025496
Portugal,PRT,2013,1.300776,2.1913073,17.65053,40.474148,29.927855
Portugal,PRT,2014,1.3902894,2.050427,18.933943,40.18837,30.126274
Portugal,PRT,2015,1.3593675,2.2589488,18.871218,39.831463,29.886091
Portugal,PRT,2016,1.5679322,2.3169444,19.244621,38.169662,30.190184
Portugal,PRT,2017,1.4068189,2.3347206,19.885036,38.722443,30.481075
Portugal,PRT,2018,1.255665,2.4017084,20.848024,41.57646,31.451416
Portugal,PRT,2019,0.90531087,2.3776846,21.637924,40.271408,31.128765
Portugal,PRT,2020,0.6752574,2.0853536,20.476189,37.32783,30.30714
Portugal,PRT,2021,0.78233206,2.218258,20.479275,38.83932,30.70901
Portugal,PRT,2022,0.62115735,2.2578576,22.125034,39.675194,32.35934
Romania,ROU,1961,0.56499976,2.835088,7.3349075,14.276333,3.4000878
Romania,ROU,1962,0.5551497,2.8766847,8.014343,14.131083,3.5933325
Romania,ROU,1963,0.5352912,2.7067556,6.5648923,13.089386,3.736939
Romania,ROU,1964,0.5364659,2.6114755,6.559055,15.263973,3.9678235
Romania,ROU,1965,0.52900165,2.6043158,5.6053834,18.504887,4.0183783
Romania,ROU,1966,0.52273184,2.5419118,7.4617414,18.090622,4.120357
Romania,ROU,1967,0.5131178,2.9760833,6.588433,19.436903,4.299927
Romania,ROU,1968,0.49031225,3.0440218,8.325093,18.785088,4.4945292
Romania,ROU,1969,0.45822695,3.5028906,7.7796755,18.868769,5.1932387
Romania,ROU,1970,0.43688405,4.246919,8.473518,21.112677,5.39501
Romania,ROU,1971,0.43613452,3.9556386,7.6171403,22.506569,6.5014467
Romania,ROU,1972,0.4354896,3.726981,7.4337063,27.000355,8.426217
Romania,ROU,1973,0.4249006,3.6015384,7.739261,27.385855,8.922913
Romania,ROU,1974,0.4244616,3.5877113,7.4583974,30.369219,10.298247
Romania,ROU,1975,0.41389275,3.0385785,8.6412735,31.516418,11.457763
Romania,ROU,1976,0.41345802,3.3480015,8.783462,31.594244,10.56839
Romania,ROU,1977,0.43360293,3.5293262,8.954405,32.863068,11.556023
Romania,ROU,1978,0.4037669,2.9071217,9.226073,35.430542,12.375455
Romania,ROU,1979,0.42435595,3.5160923,9.760187,37.050316,14.003746
Romania,ROU,1980,0.42464882,3.3163052,11.020648,34.05279,14.397617
Romania,ROU,1981,0.36407658,2.599102,8.798516,33.85912,15.250762
Romania,ROU,1982,0.3134853,2.9730542,6.360718,31.9755,15.502353
Romania,ROU,1983,0.33371428,3.033766,5.652918,30.48935,16.493574
Romania,ROU,1984,0.36424956,3.6930857,6.8195605,34.209106,15.844855
Romania,ROU,1985,0.3950408,3.292007,6.2497487,31.724817,17.827484
Romania,ROU,1986,0.4262285,3.2271588,4.871183,31.104532,16.328611
Romania,ROU,1987,0.47804654,3.4480379,5.5331345,32.31391,17.24019
Romania,ROU,1988,0.5299272,3.2305179,5.258508,31.500097,14.91949
Romania,ROU,1989,0.6627047,3.772319,10.226043,31.23888,11.031485
Romania,ROU,1990,0.9067788,4.6357794,16.067307,35.425507,17.575207
Romania,ROU,1991,0.7429978,4.010153,13.0991535,33.38401,14.391767
Romania,ROU,1992,0.5998266,4.2089524,10.105553,31.475645,12.738689
Romania,ROU,1993,0.6093181,3.848859,9.972506,28.668415,14.176801
Romania,ROU,1994,0.64918965,3.4386766,10.752204,28.462908,11.776706
Romania,ROU,1995,0.6790568,3.2331212,9.030441,28.267006,13.55073
Romania,ROU,1996,0.6890524,3.1007357,7.7011733,26.427185,13.102128
Romania,ROU,1997,0.689269,2.787485,8.007684,27.40858,11.981117
Romania,ROU,1998,0.659074,2.4943419,7.270094,30.145033,14.083906
Romania,ROU,1999,0.7405005,2.5562484,6.7557993,27.601395,13.27829
Romania,ROU,2000,0.7006956,2.366117,7.0780406,24.961012,13.049187
Romania,ROU,2001,0.6717453,2.3205745,6.7988763,23.33806,16.020107
Romania,ROU,2002,0.684772,2.4529147,7.215657,25.520533,19.572214
Romania,ROU,2003,0.7094458,3.0434196,8.359122,29.344322,19.648563
Romania,ROU,2004,0.67292225,3.3024955,7.4332027,24.204496,19.514746
Romania,ROU,2005,0.61502033,2.3245685,10.278136,30.698898,21.212992
Romania,ROU,2006,0.5244647,2.0559018,10.132659,32.29654,19.573025
Romania,ROU,2007,1.3502403,2.5738957,7.943211,33.07034,20.032082
Romania,ROU,2008,1.1767677,2.3959415,7.6542907,34.74115,19.421968
Romania,ROU,2009,0.7986982,3.3332338,7.976332,35.70713,22.001472
Romania,ROU,2010,0.8658543,3.4733696,6.6083593,32.345135,18.322273
Romania,ROU,2011,0.46856952,3.5092866,5.842165,31.294462,18.07482
Romania,ROU,2012,0.46950263,3.536254,5.713947,29.808424,18.6902
Romania,ROU,2013,0.54009795,3.6006527,5.9610806,27.534992,18.943434
Romania,ROU,2014,0.85117745,3.66507,6.719295,31.3734,18.32535
Romania,ROU,2015,0.761341,3.7465992,7.202687,34.02994,20.45603
Romania,ROU,2016,0.51053566,3.8340225,6.546869,35.767525,21.622686
Romania,ROU,2017,0.38018227,3.9719043,5.3025427,35.226887,22.890974
Romania,ROU,2018,0.3901772,3.9317858,5.1823535,35.816265,19.228733
Romania,ROU,2019,0.14016274,2.2726386,4.264952,35.801567,23.48727
Romania,ROU,2020,0.15038344,2.5565183,5.193241,35.19975,25.043856
Romania,ROU,2021,0.19079365,2.8116958,5.121303,38.10852,22.3329
Romania,ROU,2022,0.17436819,3.169398,4.67717,39.46875,22.144758
Slovakia,SVK,1993,1.7828864,0.34055135,17.037582,46.82581,6.871124
Slovakia,SVK,1994,1.8627048,0.3304799,12.5081625,46.72785,6.819903
Slovakia,SVK,1995,0.75122046,0.39063463,11.568795,46.445457,5.919617
Slovakia,SVK,1996,0.7513385,0.3606425,11.760951,47.34434,9.777418
Slovakia,SVK,1997,0.7913563,0.32054937,12.451341,48.17256,8.294215
Slovakia,SVK,1998,0.77131784,0.32054767,11.339374,46.239002,7.9636064
Slovakia,SVK,1999,0.7611157,0.29042572,10.6155615,44.445152,11.536912
Slovakia,SVK,2000,0.76113,0.32047576,10.365389,33.910343,12.618734
Slovakia,SVK,2001,0.79125726,0.39062065,8.713845,32.441547,12.499861
Slovakia,SVK,2002,0.76145774,0.34065217,8.626514,33.333817,18.295025
Slovakia,SVK,2003,0.7915875,0.3306631,7.2946286,37.906017,18.767635
Slovakia,SVK,2004,0.8919803,0.19042276,5.933172,36.801704,18.320675
Slovakia,SVK,2005,0.9023941,0.28074485,6.487211,38.11111,20.03315
Slovakia,SVK,2006,1.1442728,0.11041229,6.1128263,34.9204,19.884249
Slovakia,SVK,2007,1.4879841,0.1307013,6.1329074,34.23369,18.18759
Slovakia,SVK,2008,1.4194032,0.23153386,5.707813,35.736748,18.190508
Slovakia,SVK,2009,1.6823816,0.18133457,5.0269966,36.418026,17.6096
Slovakia,SVK,2010,1.6614047,0.18015233,5.1143246,35.680172,14.852559
Slovakia,SVK,2011,3.1426613,0.13011017,4.5338397,34.238995,14.90262
Slovakia,SVK,2012,2.9123704,0.1501222,5.164203,29.293844,11.639474
Slovakia,SVK,2013,1.6413089,0.14011174,5.294222,31.044758,14.051206
Slovakia,SVK,2014,1.721376,0.13010399,5.3843036,29.653702,13.620887
Slovakia,SVK,2015,1.8614283,0.15011518,5.4341693,29.122345,11.889122
Slovakia,SVK,2016,1.3709941,0.13009433,5.6040635,36.356365,13.97013
Slovakia,SVK,2017,2.0814226,0.14009576,6.0841584,36.745117,13.969548
Slovakia,SVK,2018,1.7611384,0.11007115,6.0939393,35.98326,14.189173
Slovakia,SVK,2019,0.80048335,0.060036246,6.0936794,36.482025,18.571213
Slovakia,SVK,2020,0.8602605,0.06001817,6.041829,39.20187,16.014849
Slovakia,SVK,2021,1.1510257,0.09008027,6.5458326,42.76811,13.031612
Slovakia,SVK,2022,1.2579507,0.11342178,7.0012174,41.357708,12.765106
Slovenia,SVN,1992,0.22078681,0.17060798,17.161158,24.406979,7.2558575
Slovenia,SVN,1993,0.29133797,0.18083046,25.366495,40.88778,16.646448
Slovenia,SVN,1994,0.18061,0.270915,28.706957,42.302876,16.596054
Slovenia,SVN,1995,0.23045142,0.32062805,26.57205,37.81407,23.265574
Slovenia,SVN,1996,0.24038751,0.27043596,27.86492,35.27687,26.472675
Slovenia,SVN,1997,0.25057903,0.3608338,25.428759,36.865185,28.485823
Slovenia,SVN,1998,0.2009019,0.47211942,21.627089,38.985012,25.10269
Slovenia,SVN,1999,0.24094512,0.76299286,23.080534,43.671303,24.566362
Slovenia,SVN,2000,0.2804486,0.5208331,24.599346,38.421455,28.926266
Slovenia,SVN,2001,0.42006668,0.70011115,20.21321,40.996513,24.103828
Slovenia,SVN,2002,0.3397318,0.74940836,19.084934,38.929268,22.52222
Slovenia,SVN,2003,0.2897818,0.8193831,24.13183,44.37659,23.20253
Slovenia,SVN,2004,0.28020394,0.8606264,23.417044,44.06207,20.665041
Slovenia,SVN,2005,0.24037077,0.981514,23.54632,43.87768,22.815193
Slovenia,SVN,2006,0.3911456,1.0029374,20.881157,44.650776,20.289423
Slovenia,SVN,2007,0.50145,1.0530449,21.391857,41.61032,19.867449
Slovenia,SVN,2008,0.411399,0.9733099,21.342577,41.250275,24.54346
Slovenia,SVN,2009,0.50206083,1.0141628,20.654781,39.39169,26.318027
Slovenia,SVN,2010,0.5835967,1.0062011,20.003279,39.553772,24.963852
Slovenia,SVN,2011,0.35284346,0.9274743,19.789478,37.078808,23.69092
Slovenia,SVN,2012,0.31241983,0.8667131,18.916517,33.48939,24.963354
Slovenia,SVN,2013,0.33255598,0.79611886,18.56267,28.25718,23.641705
Slovenia,SVN,2014,0.28224787,0.86690414,17.146557,29.595705,24.202753
Slovenia,SVN,2015,0.25253817,0.8586299,18.021126,27.829708,23.890112
Slovenia,SVN,2016,0.25347352,0.87194896,18.128426,30.16335,24.019152
Slovenia,SVN,2017,0.3459315,0.86482877,17.48989,30.798077,24.194857
Slovenia,SVN,2018,0.42739463,0.8954935,14.806171,30.029562,24.16815
Slovenia,SVN,2019,0.5273533,0.8113128,14.735469,29.91716,29.075422
Slovenia,SVN,2020,0.30217165,0.8158634,15.118654,25.483139,26.87313
Slovenia,SVN,2021,0.42117542,0.83232284,12.143891,23.004202,28.048277
Slovenia,SVN,2022,0.35076264,0.7917214,12.2265835,21.226152,25.966457
Spain,ESP,1961,1.4617802,3.724536,5.9872913,7.9697056,2.6532311
Spain,ESP,1962,1.4415724,3.6740074,6.727338,8.37914,3.5338545
Spain,ESP,1963,1.3517711,3.6347625,8.360955,10.243421,5.9878454
Spain,ESP,1964,1.4213158,4.023725,7.9373484,10.029285,6.756255
Spain,ESP,1965,1.4601514,4.1404295,7.9108205,9.120946,7.4107685
Spain,ESP,1966,1.2993238,4.0778775,8.875381,12.083712,9.5650215
Spain,ESP,1967,1.3281866,3.994546,9.8665285,12.762574,10.875152
Spain,ESP,1968,1.3273088,3.8921082,10.60849,12.7242,10.728247
Spain,ESP,1969,1.367712,3.8735204,11.04153,13.088105,11.5906105
Spain,ESP,1970,1.439288,4.1179624,12.094017,13.743201,14.732711
Spain,ESP,1971,1.4104769,3.9713428,11.773981,14.805006,14.084763
Spain,ESP,1972,1.4306681,3.9818597,11.30528,15.627298,16.277603
Spain,ESP,1973,1.4009812,4.1429014,12.128494,17.702398,17.20205
Spain,ESP,1974,1.6993384,4.46826,12.075298,19.75231,17.403223
Spain,ESP,1975,1.8370818,4.163387,12.42027,18.71028,17.761787
Spain,ESP,1976,3.0755494,4.153989,13.820002,19.441866,19.342012
Spain,ESP,1977,3.0557916,3.9645402,13.0819845,20.341988,20.17222
Spain,ESP,1978,3.4559715,3.8155522,13.204608,22.843372,20.695873
Spain,ESP,1979,3.5366368,3.5466273,11.968618,26.185099,20.450552
Spain,ESP,1980,2.4470918,4.8242664,11.406444,31.063082,20.55557
Spain,ESP,1981,2.635971,4.7926745,11.961717,32.570217,23.534029
Spain,ESP,1982,2.5355873,5.0312443,11.8393955,36.3168,22.630617
Spain,ESP,1983,2.5247588,5.269062,11.506114,35.506294,21.505356
Spain,ESP,1984,2.4834259,5.355822,11.5195055,37.53065,20.964502
Spain,ESP,1985,2.5015914,5.431742,11.471441,36.337856,21.736937
Spain,ESP,1986,2.5398815,5.518017,12.121709,38.05838,20.408693
Spain,ESP,1987,2.5976386,5.8820095,12.440799,39.75084,21.627085
Spain,ESP,1988,2.7151237,5.808177,12.392103,45.500698,22.705595
Spain,ESP,1989,2.416206,5.866508,12.319667,45.629498,22.988756
Spain,ESP,1990,2.5069776,6.4266176,12.932821,47.642525,23.249235
Spain,ESP,1991,2.4456453,6.5416045,13.122975,49.74801,24.227797
Spain,ESP,1992,2.6866026,6.344744,13.353704,49.964863,23.753136
Spain,ESP,1993,2.9062915,6.3167353,13.127737,52.995335,23.250332
Spain,ESP,1994,3.0180275,6.391117,13.521947,51.79961,24.154083
Spain,ESP,1995,3.149528,6.308898,13.296913,52.252636,24.70411
Spain,ESP,1996,3.5549207,5.911774,13.414425,54.4335,23.73548
Spain,ESP,1997,3.5661783,5.917505,13.304588,54.962254,23.621033
Spain,ESP,1998,3.8147905,6.025412,14.838556,62.29846,27.26108
Spain,ESP,1999,3.0242934,5.7647533,14.73976,63.138245,25.603727
Spain,ESP,2000,3.0934217,5.9609747,14.543992,62.61478,25.002703
Spain,ESP,2001,3.804392,5.8301077,14.466573,63.479,26.166313
Spain,ESP,2002,3.7132952,5.7927403,15.288874,63.27455,30.369804
Spain,ESP,2003,3.4101858,5.7726045,14.994933,62.86603,29.97998
Spain,ESP,2004,2.252337,5.4431477,15.469998,56.594906,27.324404
Spain,ESP,2005,2.191119,5.3198786,15.397052,56.02158,27.724564
Spain,ESP,2006,2.1676393,4.837776,15.055239,56.752735,26.799904
Spain,ESP,2007,2.5022397,4.435343,14.630743,58.80754,28.358717
Spain,ESP,2008,2.4267871,3.4053304,14.404157,53.44803,26.60659
Spain,ESP,2009,3.1984017,2.7667155,13.95131,47.56396,29.089756
Spain,ESP,2010,2.356455,2.7442262,13.482503,48.680187,27.233461
Spain,ESP,2011,1.9189612,2.6945,12.895817,47.824886,29.192074
Spain,ESP,2012,1.9789008,2.2871716,12.360672,48.527817,29.693457
Spain,ESP,2013,1.9492534,2.158102,12.162943,48.98991,28.60231
Spain,ESP,2014,1.7702605,2.3769228,11.198389,50.87013,29.089954
Spain,ESP,2015,1.670919,2.3372972,11.199136,53.09146,29.48973
Spain,ESP,2016,1.5811728,2.1579528,11.535601,52.278145,30.03234
Spain,ESP,2017,1.6002297,2.0574381,11.46997,53.314484,30.33479
Spain,ESP,2018,1.5401002,2.0667152,13.632372,56.67569,33.117126
Spain,ESP,2019,1.5400746,2.0269368,13.224771,54.260307,32.967533
Spain,ESP,2020,1.5000026,1.8576192,11.9900875,51.53652,32.503372
Spain,ESP,2021,1.5916628,1.750829,12.773093,53.489815,30.21175
Spain,ESP,2022,1.3523295,1.859453,12.84713,56.181335,31.918951
Sweden,SWE,1961,3.1529338,0.2802608,19.588226,24.973238,2.702515
Sweden,SWE,1962,2.935612,0.24045968,20.48917,25.087961,2.414616
Sweden,SWE,1963,2.8589172,0.2608135,19.280138,24.797346,2.698417
Sweden,SWE,1964,2.868142,0.3108825,19.204515,26.084045,2.7076864
Sweden,SWE,1965,2.5826654,0.2902996,18.348936,26.877739,2.8729649
Sweden,SWE,1966,2.8494213,0.34992892,19.865967,25.474825,2.8494213
Sweden,SWE,1967,2.491455,0.33019286,18.380735,27.185877,3.6021037
Sweden,SWE,1968,2.4677346,0.3912262,18.598293,27.797123,3.7617905
Sweden,SWE,1969,2.5893857,0.46167344,18.757994,26.706806,3.2317142
Sweden,SWE,1970,2.4018552,0.56043285,18.364185,28.481998,3.2024736
Sweden,SWE,1971,1.9979986,0.48950964,16.643328,29.33062,3.3466475
Sweden,SWE,1972,1.8699019,0.4799748,15.169205,28.288517,3.8997955
Sweden,SWE,1973,2.0121822,0.5706188,16.037392,28.090462,4.174527
Sweden,SWE,1974,1.8619064,0.62063545,18.348787,30.981722,4.774889
Sweden,SWE,1975,2.0400894,0.59002584,19.17084,32.331417,4.770209
Sweden,SWE,1976,1.8892204,0.66972363,20.131691,34.28585,4.847999
Sweden,SWE,1977,2.0785635,0.69951653,18.737051,35.075756,4.2670507
Sweden,SWE,1978,2.3089411,0.66969293,18.531504,35.1039,4.897754
Sweden,SWE,1979,2.7704177,0.66009957,18.062723,36.695534,4.980751
Sweden,SWE,1980,2.930187,0.67004275,18.731194,36.0923,5.1803303
Sweden,SWE,1981,3.1798244,0.6799624,18.138996,35.59803,5.4197006
Sweden,SWE,1982,3.6690395,0.70981413,16.225752,34.331013,5.2786183
Sweden,SWE,1983,3.2688556,0.719748,17.543858,33.988102,5.498075
Sweden,SWE,1984,3.2390354,0.7297827,16.685032,31.850515,5.1584635
Sweden,SWE,1985,3.380304,0.72006476,15.831424,32.952965,5.45049
Sweden,SWE,1986,2.792773,0.6906858,16.025913,32.772545,5.2652283
Sweden,SWE,1987,3.0960157,0.73142123,17.213448,32.312786,5.2101235
Sweden,SWE,1988,3.1777563,0.7418106,16.801008,33.291256,5.192674
Sweden,SWE,1989,3.114826,0.7711949,17.016365,33.4318,5.02779
Sweden,SWE,1990,3.1001554,0.7300366,16.96085,32.11161,6.0503035
Sweden,SWE,1991,3.3900177,0.5900031,16.810087,31.540165,6.710035
Sweden,SWE,1992,3.1437764,0.6808178,16.990408,33.3,7.298767
Sweden,SWE,1993,3.0569837,0.62141967,17.29952,33.3562,7.637448
Sweden,SWE,1994,2.7427492,0.65065217,17.998041,34.414497,8.588609
Sweden,SWE,1995,2.5001988,0.6900549,17.541395,35.862854,8.17065
Sweden,SWE,1996,2.3122654,0.7006865,18.668291,35.484768,9.108925
Sweden,SWE,1997,2.3335493,0.7210969,19.369463,36.455452,8.9436035
Sweden,SWE,1998,2.342748,0.7608925,19.683088,38.16477,8.459924
Sweden,SWE,1999,2.4717593,0.8405983,20.69473,37.286537,11.348077
Sweden,SWE,2000,2.4499726,0.82999074,19.71978,35.8796,10.159886
Sweden,SWE,2001,2.4577827,0.9191708,20.33166,35.198246,11.2098875
Sweden,SWE,2002,2.3463018,0.90856797,22.963806,36.60231,13.20918
Sweden,SWE,2003,2.2658358,0.9782022,23.616596,36.872234,12.636775
Sweden,SWE,2004,2.1768963,0.8787471,23.646286,37.37671,12.891619
Sweden,SWE,2005,2.2400568,1.0400263,23.860605,36.49093,13.960354
Sweden,SWE,2006,2.0721364,1.1411766,24.02477,36.14727,13.934367
Sweden,SWE,2007,1.8521678,1.1613593,24.018112,36.692947,14.797319
Sweden,SWE,2008,2.163537,1.2420304,23.558514,36.539734,16.116346
Sweden,SWE,2009,2.0925312,1.3916835,23.308195,36.283894,15.418651
Sweden,SWE,2010,2.0807755,1.2604698,23.79887,37.38393,15.865912
Sweden,SWE,2011,2.0439134,1.3425705,24.186308,37.77232,15.720098
Sweden,SWE,2012,1.6563288,1.3652165,23.800941,36.128048,15.519299
Sweden,SWE,2013,1.919611,1.4070446,24.502678,36.683666,16.593077
Sweden,SWE,2014,1.6687433,1.3772159,23.41267,32.942604,16.416012
Sweden,SWE,2015,1.678498,1.3769715,24.47391,32.152786,16.4332
Sweden,SWE,2016,1.4945104,1.3841774,23.561108,31.7759,16.670313
Sweden,SWE,2017,1.4300463,1.3700445,23.150751,30.921003,16.34053
Sweden,SWE,2018,0.45940778,1.3782233,20.972963,30.58058,16.53868
Sweden,SWE,2019,0.20977117,1.2686162,23.334547,29.138216,15.922631
Sweden,SWE,2020,0.13019195,1.2518457,21.952366,28.161522,15.1823845
Sweden,SWE,2021,0.15073395,1.1556269,21.67554,27.895828,15.525596
Sweden,SWE,2022,0.21124178,1.3177464,22.130093,28.366755,16.446682
